Track Name,Artist,Album,Release Date,Track ID,URL,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature,like,t
Plain Jane,A$AP Ferg,Still Striving,2017-08-18,4dVpf9jZjcORqGTLUaeYj9,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,173600,4,0,488
updown,Wolftyla,updown,2024-05-31,1NeElgdy6jNtkexdA49qHj,https://open.spotify.com/track/1NeElgdy6jNtkexdA49qHj,0.719,0.403,8,-15.463,1,0.0662,0.00288,0.00662,0.0995,0.553,155.077,169000,4,0,489
Whatever She Wants,Bryson Tiller,Whatever She Wants,2024-02-13,57wp7VFnV8X0pSVnYArGeJ,https://open.spotify.com/track/57wp7VFnV8X0pSVnYArGeJ,0.803,0.512,9,-6.871,0,0.066,0.128,0.0,0.0928,0.435,96.02,161342,4,0,490
SkeeYee,Sexyy Red,Hood Hottest Princess,2023-06-09,7icwQvajsokotDfM3tefW6,https://open.spotify.com/track/7icwQvajsokotDfM3tefW6,0.771,0.689,1,-5.022,1,0.0682,0.0251,0.0,0.645,0.65,82.503,157125,4,0,491
At Your Worst,Calum Scott,At Your Worst,2023-08-18,6IYIPVF7RZQUEbVVs47xqw,https://open.spotify.com/track/6IYIPVF7RZQUEbVVs47xqw,0.729,0.605,7,-6.094,1,0.0332,0.0131,1.49e-05,0.428,0.213,120.101,167201,4,1,492
Finesse,Bruno Mars,24K Magic,2016-11-17,5XMkENs3GfeRza8MfVAhjK,https://open.spotify.com/track/5XMkENs3GfeRza8MfVAhjK,0.741,0.798,5,-5.342,0,0.0718,0.00781,0.0,0.0232,0.939,104.953,191000,4,1,493
Fall Back,Lithe,Fall Back / Selfish Game,2024-03-21,1aHy1ipWQRNauI0ee9uYfi,https://open.spotify.com/track/1aHy1ipWQRNauI0ee9uYfi,0.871,0.158,3,-10.889,0,0.102,0.648,0.0363,0.113,0.46,126.078,129524,4,0,494
SAY MY GRACE (feat. Travis Scott),Offset,SET IT OFF,2023-10-13,2Gk6fi0dqt91NKvlzGsmm7,https://open.spotify.com/track/2Gk6fi0dqt91NKvlzGsmm7,0.772,0.631,10,-5.082,1,0.0431,0.0648,0.0,0.129,0.433,121.854,173253,4,0,495
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,The Bigger Artist,2017-09-29,1f5cbQtDrykjarZVrShaDI,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,209269,4,0,496
Overdrive,Post Malone,AUSTIN,2023-07-28,3uMO7jmdXxwSijvxNXDgE4,https://open.spotify.com/track/3uMO7jmdXxwSijvxNXDgE4,0.555,0.729,1,-5.062,1,0.0443,0.000374,0.000139,0.347,0.482,139.864,147680,4,1,497
"Closer (with Paul Blanco, Mahalia)",RM,Indigo,2022-12-02,0Cuwd86fyu0lPVokzTp8Hu,https://open.spotify.com/track/0Cuwd86fyu0lPVokzTp8Hu,0.507,0.706,8,-6.395,1,0.173,0.459,2.37e-06,0.163,0.403,92.828,196508,4,1,498
Look At Me!,XXXTENTACION,Look At Me!,2017-02-20,7floNISpH8VF4z4459Qo18,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,4,0,499
"Hold On, We're Going Home",Drake,Nothing Was The Same (Deluxe),2013-01-01,6jdOi5U5LBzQrc4c1VT983,https://open.spotify.com/track/6jdOi5U5LBzQrc4c1VT983,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,227880,4,1,500
Beautiful Things,Benson Boone,Fireworks & Rollerblades,2024-04-05,3xkHsmpQCBMytMJNiDf3Ii,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,180304,3,0,501
Can't Feel My Face,The Weeknd,Beauty Behind The Madness,2015-08-28,22VdIZQfgXJea34mQxlt81,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520,4,1,502
Wow.,Post Malone,Hollywood's Bleeding,2019-09-06,7xQAfvXzm3AkraOtGPWIZg,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,0.829,0.538,11,-7.359,0,0.212,0.137,1.88e-06,0.103,0.389,99.952,149547,4,1,503
Used To Be Young,Miley Cyrus,Endless Summer Vacation,2023-08-18,41WQUSINanQHfhfKpFDsms,https://open.spotify.com/track/41WQUSINanQHfhfKpFDsms,0.626,0.63,4,-3.834,1,0.0377,0.582,0.0,0.13,0.421,147.029,191186,4,0,504
Hollywood's Bleeding,Post Malone,Hollywood's Bleeding,2019-09-06,7sWRlDoTDX8geTR8zzr2vt,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,4,1,505
Young Metro,Future,WE DON'T TRUST YOU,2024-03-22,3OxL6MuctgZp1e0zxoAZhH,https://open.spotify.com/track/3OxL6MuctgZp1e0zxoAZhH,0.716,0.664,6,-7.297,0,0.0571,0.11,0.0,0.11,0.209,112.054,205347,4,0,506
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,Coloring Book,2016-05-27,0v9Wz8o0BT8DU38R4ddjeH,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,304607,4,0,507
Forget About You (Intimate),Devin Kennedy,Poetry (Intimate),2022-08-19,16BMKSNU69eW0y1Q0vWvwa,https://open.spotify.com/track/16BMKSNU69eW0y1Q0vWvwa,0.503,0.264,10,-9.762,0,0.0632,0.807,0.0,0.24,0.44,45.861,100739,4,1,508
Saturn,SZA,Saturn,2024-02-22,1bjeWoagtHmUKputLVyDxQ,https://open.spotify.com/track/1bjeWoagtHmUKputLVyDxQ,0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,186192,4,1,509
Love Me JeJe,Tems,Love Me JeJe,2024-04-25,47hsUYxvbTlBAN3sP9dEOd,https://open.spotify.com/track/47hsUYxvbTlBAN3sP9dEOd,0.838,0.537,11,-10.28,1,0.119,0.156,0.446,0.107,0.56,103.95,178042,4,0,510
Martin & Gina,Polo G,THE GOAT,2020-05-15,1VLtjHwRWOVJiE5Py7JxoQ,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,132833,4,0,511
I Was Never There,The Weeknd,"My Dear Melancholy,",2018-03-30,1cKHdTo9u0ZymJdPGSh6nq,https://open.spotify.com/track/1cKHdTo9u0ZymJdPGSh6nq,0.323,0.737,10,-4.008,1,0.0335,0.14,0.000162,0.163,0.156,112.923,241067,4,1,512
WORTH IT (feat. Don Toliver),Offset,SET IT OFF,2023-10-13,7kp6XhIxrvNb8BgTwLjaEx,https://open.spotify.com/track/7kp6XhIxrvNb8BgTwLjaEx,0.818,0.723,10,-5.037,0,0.0873,0.182,0.0,0.217,0.55,95.055,188333,4,0,513
